"id","sex","y_birth","innvandringsgrunn"
"P000166067","1",2009,"FAMM"
"P000166071","1",2007,"FAMM"
"P000166072","0",2005,"FAMM"
"P000166141","1",2007,"UTD"
"P000166178","1",2005,"UTD"
"P000166193","1",2009,"UTD"
"P000166273","1",2008,"UTD"
"P000166311","1",2009,"FAMM"
"P000166366","1",2002,"FAMM"
"P000166407","1",2005,"FAMM"
"P000166424","1",2001,"UTD"
"P000166444","1",2004,"UTD"
"P000166461","1",2007,"FAMM"
"P000166548","1",2002,"FAMM"
"P000166550","0",2005,"FAMM"
"P000166568","0",2017,"ARB"
"P000166605","0",2001,"FAMM"
"P000166626","0",2006,"UTD"
"P000166640","1",2002,"UTD"
"P000166661","0",2007,"FAMM"
"P000166739","1",2002,"UTD"
"P000166785","1",2006,"FAMM"
"P000166808","0",2002,"FAMM"
"P000166855","1",2000,"UTD"
"P000166944","0",2000,"UTD"
"P000166948","0",2007,"UTD"
"P000166964","0",2008,"FAMM"
"P000166969","0",2003,"UTD"
"P000166976","1",2002,"FAMM"
"P000167020","1",2004,"UTD"
"P000167054","1",2007,"UTD"
"P000167080","1",2002,"FAMM"
"P000167104","0",2005,"UTD"
"P000167154","1",2005,"UTD"
"P000167277","1",2003,"UTD"
"P000167283","1",2003,"UTD"
"P000167285","1",2001,"UTD"
"P000167350","1",2001,"FAMM"
"P000167371","0",2006,"FAMM"
"P000167388","0",2005,"FAMM"
"P000167438","1",2001,"UTD"
"P000167521","1",2003,"FAMM"
"P000167529","1",2006,"UTD"
"P000167576","0",2001,"FAMM"
"P000167600","0",2001,"FAMM"
"P000167629","1",2009,"UTD"
"P000167654","0",2005,"FAMM"
"P000167656","1",2005,"FAMM"
"P000167660","1",2003,"FAMM"
"P000167676","0",2004,"FAMM"
"P000167683","0",2005,"UTD"
"P000167687","0",2002,"UTD"
"P000167711","0",2001,"UTD"
"P000167742","1",2002,"FAMM"
"P000167744","1",2006,"UTD"
"P000167761","0",2009,"UTD"
"P000167782","1",2002,"FAMM"
"P000167808","1",2004,"FAMM"
"P000167820","1",2004,"FAMM"
"P000167824","1",2007,"FAMM"
"P000167833","0",2005,"FAMM"
"P000167958","1",2002,"FAMM"
"P000167984","1",2004,"FAMM"
"P000167990","0",2007,"FAMM"
"P000168001","0",2002,"FAMM"
"P000168021","1",2002,"FAMM"
"P000168025","1",2001,"FAMM"
"P000168117","0",2001,"FAMM"
"P000168123","0",2008,"UTD"
"P000168124","0",2009,"FAMM"
"P000168197","0",2008,"UTD"
"P000168217","0",2007,"FAMM"
"P000168288","1",2003,"FAMM"
"P000168343","1",2002,"FAMM"
"P000168377","0",2009,"FAMM"
"P000168456","0",2004,"FAMM"
"P000168485","0",2003,"FAMM"
"P000168534","1",2004,"FAMM"
"P000168566","0",2006,"FAMM"
"P000168607","1",2000,"UTD"
"P000168716","1",2009,"UTD"
"P000168742","1",2002,"UTD"
"P000168755","0",2003,"UTD"
"P000168786","1",2003,"UTD"
"P000168862","0",2013,"ARB"
"P000168922","1",2008,"UTD"
"P000168984","0",2002,"UTD"
"P000169030","0",2009,"UTD"
"P000169042","1",2003,"FAMM"
"P000169054","1",2002,"FAMM"
"P000169071","0",2000,"FAMM"
"P000169077","1",2002,"UTD"
"P000169158","0",2006,"FAMM"
"P000169191","0",2008,"FAMM"
"P000169220","0",2001,"FAMM"
"P000169221","0",2003,"UTD"
"P000169246","1",2003,"UTD"
"P000169253","0",2002,"FAMM"
"P000169292","0",2000,"UTD"
"P000169306","1",2001,"FAMM"
"P000169330","1",2004,"UTD"
"P000169353","0",2008,"UTD"
"P000169358","0",2004,"UTD"
"P000169386","1",2002,"FAMM"
"P000169407","1",2005,"FAMM"
"P000169414","0",2000,"UTD"
"P000169417","0",2003,"UTD"
"P000169433","1",2001,"UTD"
"P000169442","1",2004,"UTD"
"P000169445","0",2009,"FAMM"
"P000169447","1",2007,"UTD"
"P000169486","1",2002,"FAMM"
"P000169488","0",2002,"UTD"
"P000169511","1",2000,"FAMM"
"P000169567","0",2006,"UTD"
"P000169660","1",2009,"UTD"
"P000169663","1",2007,"FAMM"
"P000169719","1",2004,"UTD"
"P000169756","1",2003,"UTD"
"P000169761","0",2001,"UTD"
"P000169792","1",2017,"ARB"
"P000169867","1",2002,"FAMM"
"P000169901","1",2007,"FAMM"
"P000169925","1",2002,"UTD"
"P000169959","1",2000,"UTD"
"P000169995","1",2004,"UTD"
"P000170055","0",2002,"FAMM"
"P000170134","1",2007,"FAMM"
"P000170138","1",2005,"UTD"
"P000170227","1",2007,"UTD"
"P000170238","0",2000,"FAMM"
"P000170242","1",2009,"FAMM"
"P000170323","1",2001,"UTD"
"P000170330","0",2003,"FAMM"
"P000170332","0",2002,"FAMM"
"P000170336","0",2004,"UTD"
"P000170430","1",2002,"FAMM"
"P000170454","1",2009,"UTD"
"P000170479","1",2005,"FAMM"
"P000170580","1",2002,"FAMM"
"P000170605","0",2006,"UTD"
"P000170626","1",2008,"UTD"
"P000170652","1",2009,"UTD"
"P000170653","0",2006,"UTD"
"P000170654","1",2000,"UTD"
"P000170716","0",2000,"FAMM"
"P000170722","1",2012,"ARB"
"P000170792","1",2013,"NRD"
"P000170884","1",2004,"FAMM"
"P000170898","1",2009,"UTD"
"P000170907","1",2009,"UTD"
"P000170932","1",2003,"FAMM"
"P000170992","0",2006,"UTD"
"P000171004","1",2007,"UTD"
"P000171020","0",2009,"UTD"
"P000171089","0",2004,"FAMM"
"P000171102","0",2000,"UTD"
"P000171103","1",2005,"UTD"
"P000171120","0",2007,"UTD"
"P000171219","0",2003,"FAMM"
"P000171286","1",2001,"UTD"
"P000171298","0",2009,"UTD"
"P000171328","0",2004,"FAMM"
"P000171380","1",2016,"NRD"
"P000171406","1",2006,"UTD"
"P000171449","0",2004,"FAMM"
"P000171451","0",2001,"FAMM"
"P000171489","1",2007,"FAMM"
"P000171586","0",2009,"UTD"
"P000171590","1",2007,"UTD"
"P000171601","1",2002,"FAMM"
"P000171607","0",2000,"FAMM"
"P000171691","1",2017,"NRD"
"P000171702","1",2003,"FAMM"
"P000171714","0",2004,"UTD"
"P000171794","1",2008,"UTD"
"P000171815","1",2004,"UTD"
"P000171854","0",2005,"UTD"
"P000171866","0",2001,"UTD"
"P000172002","0",2009,"UTD"
"P000172030","1",2004,"UTD"
"P000172060","0",2001,"UTD"
"P000172125","1",2003,"UTD"
"P000172186","1",2008,"UTD"
"P000172195","1",2006,"UTD"
"P000172196","0",2007,"UTD"
"P000172221","1",2006,"FAMM"
"P000172222","0",2000,"UTD"
"P000172242","0",2003,"FAMM"
"P000172301","1",2001,"FAMM"
"P000172353","1",2008,"UTD"
"P000172368","1",2002,"FAMM"
"P000172372","1",2007,"FAMM"
"P000172390","1",2005,"UTD"
"P000172414","0",2008,"UTD"
"P000172436","1",2008,"FAMM"
"P000172465","0",2003,"FAMM"
"P000172480","0",2003,"UTD"
"P000172486","0",2006,"UTD"
"P000172539","1",2005,"UTD"
"P000172554","0",2005,"FAMM"
"P000172557","1",2008,"UTD"
"P000172613","0",2007,"UTD"
"P000172616","0",2006,"FAMM"
"P000172635","1",2009,"FAMM"
"P000172693","1",2002,"FAMM"
"P000172735","0",2003,"FAMM"
"P000172810","0",2003,"UTD"
"P000172822","0",2000,"UTD"
"P000172846","0",2002,"UTD"
"P000172983","1",2008,"FAMM"
"P000172993","0",2007,"UTD"
"P000172995","0",2007,"UTD"
"P000173002","1",2004,"UTD"
"P000173029","1",2003,"UTD"
"P000173047","0",2001,"UTD"
"P000173055","1",2006,"UTD"
"P000173061","1",2008,"FAMM"
"P000173073","0",2008,"FAMM"
"P000173074","1",2001,"FAMM"
"P000173099","1",2001,"FAMM"
"P000173182","1",2003,"UTD"
"P000173203","1",2000,"UTD"
"P000173218","1",2009,"FAMM"
"P000173240","0",2015,"UKJ"
"P000173261","0",2000,"UTD"
"P000173290","1",2009,"FAMM"
"P000173295","0",2009,"FAMM"
"P000173402","0",2006,"FAMM"
"P000173507","1",2003,"UTD"
"P000173530","0",2000,"UTD"
"P000173688","0",2004,"FAMM"
"P000173701","0",2009,"FAMM"
"P000173710","1",2000,"UTD"
"P000173716","0",2003,"UTD"
"P000173753","0",2000,"FAMM"
"P000173825","1",2008,"FAMM"
"P000173879","0",2009,"UTD"
"P000173899","1",2001,"UTD"
"P000173913","1",2004,"UTD"
"P000173920","1",2001,"UTD"
"P000174012","1",2008,"UTD"
"P000174041","0",2007,"UTD"
"P000174058","1",2006,"UTD"
"P000174076","0",2007,"UTD"
"P000174117","1",2005,"FAMM"
"P000174121","0",2004,"FAMM"
"P000174125","1",2002,"FAMM"
"P000174139","0",2000,"FAMM"
"P000174176","1",2002,"UTD"
"P000174186","1",2007,"UTD"
"P000174202","1",2004,"UTD"
"P000174250","1",2003,"FAMM"
"P000174251","0",2002,"UTD"
"P000174257","0",2005,"FAMM"
"P000174277","0",2012,"NRD"
"P000174340","0",2000,"FAMM"
"P000174349","0",2009,"UTD"
"P000174397","0",2002,"FAMM"
"P000174425","0",2005,"UTD"
"P000174438","0",2002,"FAMM"
"P000174448","0",2003,"UTD"
"P000174449","1",2004,"UTD"
"P000174519","0",2002,"UTD"
"P000174523","1",2009,"UTD"
"P000174566","0",2006,"UTD"
"P000174601","0",2006,"FAMM"
"P000174625","1",2001,"FAMM"
"P000174665","0",2007,"UTD"
"P000174692","0",2005,"FAMM"
"P000174711","1",2009,"UTD"
"P000174731","0",2009,"FAMM"
"P000174736","0",2015,"ARB"
"P000174751","1",2007,"UTD"
"P000174762","1",2002,"FAMM"
"P000174811","1",2007,"FAMM"
"P000174814","0",2004,"UTD"
"P000174863","0",2000,"UTD"
"P000174928","1",2003,"FAMM"
"P000174933","1",2007,"UTD"
"P000175028","1",2005,"UTD"
"P000175048","1",2009,"UTD"
"P000175131","0",2003,"FAMM"
"P000175238","1",2015,"UKJ"
"P000175241","1",2009,"FAMM"
"P000175277","0",2001,"UTD"
"P000175310","1",2001,"UTD"
"P000175331","1",2004,"UTD"
"P000175389","1",2003,"UTD"
"P000175425","0",2007,"FAMM"
"P000175437","0",2003,"UTD"
"P000175457","0",2007,"FAMM"
"P000175540","1",2005,"UTD"
"P000175602","1",2001,"UTD"
"P000175673","1",2002,"UTD"
"P000175684","1",2001,"FAMM"
"P000175703","1",2004,"FAMM"
"P000175705","0",2002,"UTD"
"P000175718","0",2000,"UTD"
"P000175749","1",2004,"UTD"
"P000175750","1",2006,"UTD"
"P000175753","1",2002,"FAMM"
"P000175793","0",2004,"FAMM"
"P000175796","1",2009,"UTD"
"P000175807","1",2004,"FAMM"
"P000175824","0",2000,"FAMM"
"P000175828","1",2001,"UTD"
"P000175893","1",2008,"FAMM"
"P000175894","1",2001,"FAMM"
"P000175916","0",2005,"FAMM"
"P000175935","1",2004,"UTD"
"P000175937","1",2008,"UTD"
"P000175974","1",2004,"FAMM"
"P000176012","0",2003,"FAMM"
"P000176023","1",2003,"FAMM"
"P000176183","0",2007,"UTD"
"P000176224","0",2011,"UKJ"
"P000176228","0",2003,"FAMM"
"P000176247","0",2006,"UTD"
"P000176328","0",2005,"UTD"
"P000176330","0",2000,"UTD"
"P000176338","1",2006,"UTD"
"P000176372","1",2001,"UTD"
"P000176464","0",2006,"UTD"
"P000176484","1",2002,"UTD"
"P000176579","0",2006,"FAMM"
"P000176599","1",2003,"FAMM"
"P000176660","1",2006,"FAMM"
"P000176665","1",2000,"UTD"
"P000176686","1",2009,"FAMM"
"P000176717","0",2007,"FAMM"
"P000176753","0",2016,"NRD"
"P000176795","0",2002,"UTD"
"P000176799","0",2001,"FAMM"
"P000176823","1",2009,"UTD"
"P000176904","1",2002,"FAMM"
"P000176983","1",2001,"FAMM"
"P000176986","1",2002,"UTD"
"P000176991","1",2002,"UTD"
"P000177001","0",2004,"FAMM"
"P000177020","1",2002,"FAMM"
"P000177056","1",2006,"FAMM"
"P000177082","1",2004,"FAMM"
"P000177108","1",2008,"FAMM"
"P000177110","0",2009,"FAMM"
"P000177137","1",2009,"UTD"
"P000177151","1",2000,"UTD"
"P000177183","0",2007,"FAMM"
"P000177227","0",2001,"UTD"
"P000177229","0",2007,"UTD"
"P000177237","1",2003,"UTD"
"P000177239","1",2009,"FAMM"
"P000177272","0",2007,"UTD"
"P000177290","0",2008,"UTD"
"P000177318","0",2009,"UTD"
"P000177335","1",2000,"UTD"
"P000177367","0",2008,"FAMM"
"P000177395","0",2002,"FAMM"
"P000177423","1",2003,"FAMM"
"P000177475","1",2009,"FAMM"
"P000177478","1",2002,"FAMM"
"P000177480","1",2006,"UTD"
"P000177531","0",2009,"UTD"
"P000177547","1",2006,"UTD"
"P000177639","1",2001,"UTD"
"P000177710","0",2009,"UTD"
"P000177758","1",2004,"UTD"
"P000177831","1",2002,"UTD"
"P000177839","0",2004,"FAMM"
"P000177878","1",2001,"FAMM"
"P000177915","1",2003,"UTD"
"P000177924","0",2007,"UTD"
"P000177951","1",2007,"UTD"
"P000177954","0",2008,"FAMM"
"P000178030","0",2006,"FAMM"
"P000178053","1",2009,"UTD"
"P000178056","1",2007,"UTD"
"P000178066","0",2001,"FAMM"
"P000178069","0",2002,"UTD"
"P000178085","1",2006,"UTD"
"P000178093","1",2007,"UTD"
"P000178101","0",2004,"UTD"
"P000178136","1",2008,"FAMM"
"P000178145","0",2000,"FAMM"
"P000178151","0",2008,"FAMM"
"P000178155","0",2000,"FAMM"
"P000178165","0",2006,"FAMM"
"P000178283","1",2000,"FAMM"
"P000178383","1",2003,"UTD"
"P000178396","0",2007,"FAMM"
"P000178400","0",2005,"FAMM"
"P000178488","0",2009,"FAMM"
"P000178565","0",2004,"FAMM"
"P000178583","0",2008,"UTD"
"P000178611","1",2008,"UTD"
"P000178622","0",2008,"FAMM"
"P000178652","0",2008,"FAMM"
"P000178684","0",2009,"UTD"
"P000178687","0",2009,"FAMM"
"P000178754","0",2008,"FAMM"
"P000178773","1",2001,"UTD"
"P000178916","1",2002,"FAMM"
"P000178963","1",2009,"FAMM"
"P000178964","0",2007,"FAMM"
"P000178995","0",2007,"UTD"
"P000178997","0",2007,"FAMM"
"P000179024","1",2005,"UTD"
"P000179109","0",2007,"UTD"
"P000179124","1",2008,"UTD"
"P000179134","0",2006,"FAMM"
"P000179172","0",2002,"UTD"
"P000179184","0",2009,"FAMM"
"P000179233","0",2009,"FAMM"
"P000179297","0",2002,"FAMM"
"P000179409","0",2003,"UTD"
"P000179413","0",2007,"UTD"
"P000179422","1",2002,"UTD"
"P000179458","1",2003,"FAMM"
"P000179477","1",2005,"FAMM"
"P000179498","1",2006,"UTD"
"P000179499","0",2003,"UTD"
"P000179550","0",2003,"UTD"
"P000179558","1",2003,"UTD"
"P000179566","1",2009,"UTD"
"P000179601","0",2008,"UTD"
"P000179611","1",2006,"FAMM"
"P000179859","0",2005,"UTD"
"P000179890","0",2002,"FAMM"
"P000179987","0",2008,"UTD"
"P000180006","0",2007,"UTD"
"P000180013","1",2000,"UTD"
"P000180018","1",2001,"FAMM"
"P000180025","0",2009,"FAMM"
"P000180045","0",2004,"FAMM"
"P000180058","1",2009,"FAMM"
"P000180121","0",2007,"FAMM"
"P000180143","1",2000,"UTD"
"P000180173","1",2002,"FAMM"
"P000180376","0",2009,"UTD"
"P000180388","1",2002,"FAMM"
"P000180390","0",2004,"FAMM"
"P000180392","1",2008,"FAMM"
"P000180396","1",2006,"UTD"
"P000180407","1",2000,"FAMM"
"P000180473","0",2002,"UTD"
"P000180488","0",2009,"UTD"
"P000180524","1",2005,"UTD"
"P000180533","1",2008,"FAMM"
"P000180557","0",2005,"FAMM"
"P000180588","1",2006,"FAMM"
"P000180604","1",2002,"UTD"
"P000180628","0",2006,"FAMM"
"P000180699","1",2005,"FAMM"
"P000180704","0",2006,"UTD"
"P000180724","0",2005,"UTD"
"P000180768","1",2001,"FAMM"
"P000180780","1",2004,"UTD"
"P000180781","0",2003,"UTD"
"P000180785","1",2003,"FAMM"
"P000180840","1",2004,"UTD"
"P000180893","0",2005,"UTD"
"P000180905","1",2009,"UTD"
"P000180906","0",2005,"FAMM"
"P000180971","0",2007,"FAMM"
"P000180996","1",2004,"UTD"
"P000181010","0",2003,"UTD"
"P000181036","0",2001,"UTD"
"P000181111","1",2006,"UTD"
"P000181210","0",2004,"FAMM"
"P000181220","1",2007,"UTD"
"P000181223","0",2002,"UTD"
"P000181269","0",2007,"FAMM"
"P000181324","1",2004,"FAMM"
"P000181401","0",2003,"UTD"
"P000181410","1",2008,"FAMM"
"P000181424","0",2000,"FAMM"
"P000181433","0",2008,"FAMM"
"P000181452","0",2003,"UTD"
"P000181468","0",2004,"UTD"
"P000181486","1",2007,"UTD"
"P000181536","0",2004,"UTD"
"P000181551","1",2001,"UTD"
"P000181639","1",2007,"FAMM"
"P000181728","0",2008,"FAMM"
"P000181729","1",2003,"UTD"
"P000181741","0",2007,"UTD"
"P000181821","0",2003,"UTD"
"P000181838","0",2002,"FAMM"
"P000181862","1",2000,"UTD"
"P000181960","0",2007,"FAMM"
"P000181963","0",2007,"UTD"
"P000181976","0",2005,"FAMM"
"P000182019","1",2003,"FAMM"
"P000182028","0",2001,"FAMM"
"P000182033","1",2001,"FAMM"
"P000182084","0",2008,"UTD"
"P000182086","1",2006,"UTD"
"P000182100","1",2006,"FAMM"
"P000182155","1",2003,"FAMM"
"P000182157","0",2006,"FAMM"
"P000182251","0",2002,"UTD"
"P000182291","0",2003,"FAMM"
"P000182326","1",2005,"UTD"
"P000182414","1",2009,"UTD"
"P000182443","0",2002,"FAMM"
"P000182448","1",2004,"FAMM"
"P000182598","0",2008,"FAMM"
"P000182617","1",2001,"UTD"
"P000182641","0",2003,"FAMM"
"P000182672","0",2003,"FAMM"
"P000182697","0",2009,"UTD"
"P000182722","1",2007,"UTD"
"P000182742","0",2007,"UTD"
"P000182757","1",2001,"UTD"
"P000182799","0",2006,"FAMM"
"P000182801","0",2003,"FAMM"
"P000182833","0",2000,"UTD"
"P000182837","0",2002,"UTD"
"P000182863","1",2002,"UTD"
"P000182920","1",2005,"FAMM"
"P000182928","0",2006,"UTD"
"P000182950","0",2004,"FAMM"
"P000182953","0",2003,"FAMM"
"P000183039","0",2001,"UTD"
"P000183055","0",2002,"UTD"
"P000183059","0",2003,"UTD"
"P000183076","1",2008,"UTD"
"P000183081","0",2005,"UTD"
"P000183110","0",2002,"FAMM"
"P000183143","1",2007,"UTD"
"P000183175","1",2002,"FAMM"
"P000183186","1",2006,"UTD"
"P000183212","1",2004,"UTD"
"P000183235","1",2005,"FAMM"
"P000183292","1",2008,"FAMM"
"P000183334","0",2005,"FAMM"
"P000183362","1",2006,"FAMM"
"P000183394","0",2005,"UTD"
"P000183427","1",2003,"UTD"
"P000183602","1",2014,"UKJ"
"P000183610","0",2000,"FAMM"
"P000183751","0",2009,"UTD"
"P000183765","1",2000,"UTD"
"P000183837","1",2007,"UTD"
"P000183913","0",2008,"FAMM"
"P000183921","1",2004,"UTD"
"P000183930","1",2009,"FAMM"
"P000183975","0",2003,"UTD"
"P000183997","0",2004,"FAMM"
"P000184010","1",2004,"UTD"
"P000184062","0",2015,"UKJ"
"P000184076","1",2007,"UTD"
"P000184084","1",2000,"UTD"
"P000184097","1",2003,"UTD"
"P000184118","1",2009,"UTD"
"P000184137","0",2006,"UTD"
"P000184182","0",2009,"FAMM"
"P000184194","0",2009,"UTD"
"P000184241","0",2000,"FAMM"
"P000184259","0",2007,"UTD"
"P000184347","1",2003,"UTD"
"P000184360","1",2006,"UTD"
"P000184389","0",2003,"FAMM"
"P000184401","0",2008,"UTD"
"P000184411","1",2001,"FAMM"
"P000184457","0",2009,"FAMM"
"P000184467","0",2008,"UTD"
"P000184581","0",2009,"FAMM"
"P000184600","0",2002,"FAMM"
"P000184646","0",2002,"UTD"
"P000184737","1",2007,"FAMM"
"P000184815","1",2007,"UTD"
"P000184844","0",2001,"FAMM"
"P000184871","0",2008,"UTD"
"P000184905","0",2006,"FAMM"
"P000184917","0",2001,"FAMM"
"P000184918","1",2003,"UTD"
"P000184954","1",2006,"UTD"
"P000185025","1",2004,"FAMM"
"P000185120","1",2007,"FAMM"
"P000185129","0",2009,"UTD"
"P000185160","1",2001,"UTD"
"P000185165","1",2006,"UTD"
"P000185195","0",2007,"UTD"
"P000185218","0",2002,"UTD"
"P000185256","1",2001,"FAMM"
"P000185280","0",2007,"UTD"
"P000185429","0",2006,"FAMM"
"P000185466","1",2008,"FAMM"
"P000185506","0",2000,"UTD"
"P000185535","1",2012,"UKJ"
"P000185571","0",2003,"UTD"
"P000185602","0",2007,"FAMM"
"P000185619","0",2001,"UTD"
"P000185659","0",2005,"FAMM"
"P000185672","0",2009,"FAMM"
"P000185717","0",2000,"UTD"
"P000185743","1",2000,"UTD"
"P000185849","0",2006,"FAMM"
"P000185867","0",2002,"FAMM"
"P000185949","1",2006,"FAMM"
"P000185999","0",2004,"UTD"
"P000186004","1",2008,"UTD"
"P000186075","0",2004,"UTD"
"P000186087","0",2005,"FAMM"
"P000186144","1",2003,"UTD"
"P000186198","0",2007,"UTD"
"P000186215","1",2005,"FAMM"
"P000186218","1",2009,"UTD"
"P000186324","1",2004,"UTD"
"P000186352","0",2007,"UTD"
"P000186358","1",2001,"FAMM"
"P000186378","1",2005,"FAMM"
"P000186382","1",2000,"UTD"
"P000186391","0",2000,"FAMM"
"P000186428","0",2006,"FAMM"
"P000186479","1",2005,"FAMM"
"P000186521","1",2009,"UTD"
"P000186526","0",2006,"UTD"
"P000186577","1",2006,"UTD"
"P000186630","0",2008,"UTD"
"P000186635","0",2000,"UTD"
"P000186660","1",2004,"FAMM"
"P000186692","0",2008,"FAMM"
"P000186717","1",2001,"FAMM"
"P000186734","1",2009,"FAMM"
"P000186775","1",2003,"FAMM"
"P000186912","1",2007,"FAMM"
"P000186937","1",2003,"FAMM"
"P000186980","0",2001,"FAMM"
"P000187060","0",2009,"FAMM"
"P000187169","0",2015,"UKJ"
"P000187243","1",2007,"FAMM"
"P000187297","1",2009,"UTD"
"P000187330","0",2008,"UTD"
"P000187378","0",2006,"FAMM"
"P000187415","1",2005,"FAMM"
"P000187449","0",2009,"UTD"
"P000187520","0",2012,"UKJ"
"P000187568","1",2009,"UTD"
"P000187591","1",2003,"FAMM"
"P000187620","1",2001,"UTD"
"P000187637","1",2004,"FAMM"
"P000187664","0",2004,"UTD"
"P000187668","1",2006,"UTD"
"P000187669","1",2003,"FAMM"
"P000187762","0",2004,"FAMM"
"P000187784","1",2007,"UTD"
"P000187903","0",2007,"FAMM"
"P000187932","0",2007,"FAMM"
"P000187987","1",2005,"UTD"
"P000188006","1",2006,"UTD"
"P000188007","1",2003,"FAMM"
"P000188014","1",2005,"UTD"
"P000188036","0",2003,"UTD"
"P000188041","0",2002,"UTD"
"P000188096","1",2002,"FAMM"
"P000188100","1",2009,"UTD"
"P000188101","1",2001,"FAMM"
"P000188136","1",2008,"UTD"
"P000188181","0",2007,"FAMM"
"P000188199","1",2001,"UTD"
"P000188238","0",2007,"FAMM"
"P000188301","1",2004,"UTD"
"P000188326","1",2006,"UTD"
"P000188349","1",2002,"UTD"
"P000188355","1",2006,"UTD"
"P000188391","1",2002,"UTD"
"P000188396","0",2005,"FAMM"
"P000188402","0",2008,"UTD"
"P000188469","1",2002,"UTD"
"P000188487","0",2003,"UTD"
"P000188501","1",2004,"UTD"
"P000188610","0",2003,"UTD"
"P000188639","1",2003,"FAMM"
"P000188694","1",2004,"UTD"
"P000188720","1",2008,"UTD"
"P000188732","1",2006,"FAMM"
"P000188734","0",2008,"FAMM"
"P000188776","1",2002,"FAMM"
"P000188819","1",2007,"FAMM"
"P000188843","0",2008,"FAMM"
"P000188931","1",2008,"FAMM"
"P000188964","0",2001,"FAMM"
"P000189010","0",2003,"FAMM"
"P000189012","1",2000,"UTD"
"P000189052","1",2009,"FAMM"
"P000189093","1",2007,"FAMM"
"P000189149","1",2001,"UTD"
"P000189217","1",2009,"UTD"
"P000189328","0",2005,"UTD"
"P000189344","1",2007,"UTD"
"P000189347","0",2005,"UTD"
"P000189355","0",2007,"FAMM"
"P000189380","0",2007,"FAMM"
"P000189500","0",2002,"FAMM"
"P000189563","1",2005,"FAMM"
"P000189575","0",2007,"UTD"
"P000189678","1",2009,"FAMM"
"P000189683","1",2003,"FAMM"
"P000189686","0",2007,"FAMM"
"P000189742","0",2003,"UTD"
"P000189772","1",2007,"UTD"
"P000189831","0",2005,"UTD"
"P000189845","1",2009,"UTD"
"P000189910","1",2004,"UTD"
"P000189913","1",2008,"UTD"
"P000189917","0",2007,"FAMM"
"P000189977","0",2002,"FAMM"
"P000189989","1",2009,"FAMM"
"P000190005","0",2005,"FAMM"
"P000190007","1",2007,"FAMM"
"P000190010","0",2009,"UTD"
"P000190014","1",2001,"UTD"
"P000190151","0",2002,"FAMM"
"P000190178","0",2006,"UTD"
"P000190186","0",2008,"UTD"
"P000190187","1",2008,"FAMM"
"P000190276","0",2009,"UTD"
"P000190294","1",2007,"UTD"
"P000190336","0",2006,"FAMM"
"P000190364","0",2003,"FAMM"
"P000190432","0",2004,"UTD"
"P000190439","1",2007,"FAMM"
"P000190442","1",2006,"FAMM"
"P000190457","0",2002,"UTD"
"P000190474","1",2004,"FAMM"
"P000190559","0",2006,"FAMM"
"P000190626","1",2009,"UTD"
"P000190636","0",2004,"UTD"
"P000190647","1",2008,"UTD"
"P000190712","0",2000,"UTD"
"P000190729","1",2003,"UTD"
"P000190736","0",2001,"FAMM"
"P000190742","1",2007,"FAMM"
"P000190774","1",2005,"FAMM"
"P000190783","1",2003,"UTD"
"P000190822","0",2000,"UTD"
"P000190824","0",2008,"UTD"
"P000190828","1",2002,"UTD"
"P000190829","1",2006,"FAMM"
"P000190906","0",2001,"FAMM"
"P000190919","0",2008,"FAMM"
"P000190965","1",2002,"FAMM"
"P000191041","1",2006,"UTD"
"P000191142","0",2000,"FAMM"
"P000191162","1",2000,"UTD"
"P000191213","1",2006,"UTD"
"P000191241","1",2002,"FAMM"
"P000191283","0",2001,"UTD"
"P000191319","0",2007,"UTD"
"P000191349","0",2009,"UTD"
"P000191386","0",2008,"UTD"
"P000191402","1",2001,"FAMM"
"P000191427","1",2001,"FAMM"
"P000191436","0",2003,"FAMM"
"P000191522","1",2007,"FAMM"
"P000191579","0",2001,"UTD"
"P000191643","0",2001,"UTD"
"P000191676","1",2007,"UTD"
"P000191686","1",2008,"FAMM"
"P000191687","1",2000,"FAMM"
"P000191692","0",2009,"FAMM"
"P000191746","0",2000,"FAMM"
"P000191747","0",2002,"FAMM"
"P000191793","0",2003,"FAMM"
"P000191854","0",2000,"FAMM"
"P000191859","0",2006,"UTD"
"P000191863","1",2006,"FAMM"
"P000191865","0",2004,"UTD"
"P000191910","0",2004,"FAMM"
"P000191927","0",2006,"FAMM"
"P000191978","0",2001,"FAMM"
"P000191994","1",2003,"FAMM"
"P000192027","0",2008,"UTD"
"P000192046","0",2005,"UTD"
"P000192107","1",2002,"FAMM"
"P000192147","0",2007,"FAMM"
"P000192185","0",2006,"UTD"
"P000192194","0",2009,"UTD"
"P000192270","0",2003,"UTD"
"P000192291","0",2009,"UTD"
